"","brand_id","active_num","user_num","month_num","user_active_ratio","buy_convert"
"2193",10381,10,8,3,0.8,0
"2194",10390,5,2,2,0.4,0
"2195",10393,2,1,1,0.5,0.25
"2196",10395,7,1,1,0.1429,0
"2197",10402,2,1,1,0.5,0
"2198",10403,1,1,1,1,0
"2199",10404,101,18,3,0.1782,0.0357142857142857
"2200",10409,25,1,1,0.04,0
"2201",10410,5,1,1,0.2,0
"2202",10414,1,1,1,1,0
"2203",10416,1,1,1,1,0
"2204",10433,4,2,2,0.5,0
"2205",10435,2,1,2,0.5,0
"2206",10465,3,3,2,1,0
"2207",10478,1,1,1,1,0
"2208",10480,15,8,2,0.5333,1
"2209",10481,1,1,1,1,0
"2210",10489,6,5,3,0.8333,0
"2211",10500,1,1,1,1,0
"2212",10503,3,1,1,0.3333,0
"2213",10521,6,1,1,0.1667,0
"2214",10524,1,1,1,1,0
"2215",10526,8,4,2,0.5,0
"2216",10530,1,1,1,1,0
"2217",10531,1,1,1,1,0
"2218",10532,53,19,3,0.3585,0.2
"2219",10535,3,1,1,0.3333,0
"2220",10555,1,1,1,1,0
"2221",10559,1,1,1,1,0
"2222",10560,1,1,1,1,0
"2223",10577,4,3,2,0.75,0
"2224",10580,1,1,1,1,0
"2225",10584,24,17,3,0.7083,0.0256410256410256
"2226",10586,1,1,1,1,0
"2227",10589,1,1,1,1,0
"2228",10596,5,4,2,0.8,0
"2229",10597,1,1,1,1,0
"2230",10603,3,1,1,0.3333,0
"2231",10608,1,1,1,1,0
"2232",10616,2,1,1,0.5,0
"2233",10617,23,10,3,0.4348,0
"2234",10620,12,2,1,0.1667,0
"2235",10622,15,8,3,0.5333,0
"2236",10624,1,1,1,1,0
"2237",10633,1,1,1,1,0
"2238",10635,2,1,1,0.5,0.00819672131147541
"2239",10638,4,4,2,1,0
"2240",10642,2,2,1,1,0
"2241",10646,22,6,2,0.2727,0
"2242",10647,6,3,2,0.5,0
"2243",10649,2,2,1,1,0
"2244",10655,2,2,2,1,0
"2245",10662,3,2,2,0.6667,0
"2246",10670,1,1,1,1,0
"2247",10673,4,3,1,0.75,0
"2248",10678,10,5,2,0.5,0.111111111111111
"2249",10680,25,14,3,0.56,0
"2250",10686,5,5,1,1,0
"2251",10690,4,2,2,0.5,0.00381679389312977
"2252",10694,20,6,3,0.3,0.0909090909090909
"2253",10702,63,6,3,0.0952,0.2
"2254",10703,2,1,1,0.5,0
"2255",10705,2,1,1,0.5,0
"2256",10706,4,1,1,0.25,0
"2257",10710,4,3,2,0.75,0
"2258",10713,1,1,1,1,0
"2259",10714,15,4,3,0.2667,0
"2260",10718,21,11,3,0.5238,0
"2261",10722,1,1,1,1,0
"2262",10724,1,1,1,1,0
"2263",10726,45,13,3,0.2889,0.00806451612903226
"2264",10734,2,2,2,1,0
"2265",10736,3,2,2,0.6667,0
"2266",10740,5,1,2,0.2,0.0142857142857143
"2267",10741,10,4,3,0.4,0
"2268",10742,1,1,1,1,0
"2269",10745,1,1,1,1,0
"2270",10754,2,1,1,0.5,0
"2271",10760,6,2,1,0.3333,0
"2272",10773,1,1,1,1,0
"2273",10780,5,5,2,1,0
"2274",10788,88,3,3,0.0341,0
"2275",10789,1,1,1,1,0
"2276",10795,2,2,2,1,0
"2277",10804,1,1,1,1,0
"2278",10808,1,1,1,1,0
"2279",10810,22,1,1,0.0455,0
"2280",10819,1,1,1,1,0
"2281",10840,76,20,3,0.2632,0.666666666666667
"2282",10841,5,3,3,0.6,0
"2283",10847,8,4,3,0.5,0
"2284",10857,10,1,1,0.1,0
"2285",10861,4,1,1,0.25,0
"2286",10866,24,4,1,0.1667,0.0116279069767442
"2287",10872,87,19,3,0.2184,0.0229007633587786
"2288",10878,1,1,1,1,0
"2289",10880,1,1,1,1,0
"2290",10882,2,1,1,0.5,0
"2291",10893,55,14,2,0.2545,0.0740740740740741
"2292",10895,4,3,1,0.75,0.00480769230769231
"2293",10908,9,5,3,0.5556,0
"2294",10911,4,2,2,0.5,0
"2295",10914,16,1,1,0.0625,0
"2296",10928,6,2,3,0.3333,0.0185185185185185
"2297",10929,1,1,1,1,0
"2298",10931,2,2,1,1,0
"2299",10934,1,1,1,1,0
"2300",10940,1,1,1,1,0
"2301",10948,42,15,3,0.3571,0.0133333333333333
"2302",10949,19,3,2,0.1579,0.0416666666666667
"2303",10962,8,7,3,0.875,0
"2304",10969,17,1,2,0.0588,0
"2305",10970,13,9,3,0.6923,0.0416666666666667
"2306",10975,1,1,1,1,0
"2307",10983,1,1,1,1,0
"2308",10984,1,1,1,1,0
"2309",10988,2,2,1,1,0
"2310",10992,1,1,1,1,0
"2311",10999,18,4,2,0.2222,0.117647058823529
"2312",11007,1,1,1,1,0
"2313",11018,7,4,2,0.5714,0
"2314",11022,39,6,2,0.1538,0
"2315",11026,2,2,1,1,0
"2316",11029,25,12,3,0.48,0.0285714285714286
"2317",11037,7,1,1,0.1429,0
"2318",11041,5,3,1,0.6,0
"2319",11052,126,15,3,0.119,0
"2320",11058,3,1,1,0.3333,0
"2321",11059,1,1,1,1,0
"2322",11060,8,6,2,0.75,0.166666666666667
"2323",11061,6,2,1,0.3333,0.027027027027027
"2324",11073,8,7,2,0.875,0
"2325",11076,2,1,1,0.5,0.0149253731343284
"2326",11078,1,1,1,1,0
"2327",11080,1008,111,3,0.1101,1.8
"2328",11083,2,1,1,0.5,0
"2329",11101,11,5,3,0.4545,0.2
"2330",11102,1,1,1,1,0
"2331",11122,2,1,1,0.5,0
"2332",11127,12,7,2,0.5833,0
"2333",11138,4,2,2,0.5,0
"2334",11143,1,1,1,1,0
"2335",11144,1,1,1,1,0
"2336",11148,1,1,1,1,0
"2337",11151,1,1,1,1,0
"2338",11158,1,1,1,1,0
"2339",11159,20,3,2,0.15,0.00198019801980198
"2340",11167,3,2,2,0.6667,0
"2341",11168,1,1,1,1,0
"2342",11169,1,1,1,1,0
"2343",11172,1,1,1,1,0
"2344",11174,6,3,3,0.5,0
"2345",11175,2,2,2,1,0
"2346",11176,254,38,2,0.1496,0.130434782608696
"2347",11177,1,1,1,1,0
"2348",11178,1,1,1,1,0
"2349",11183,1,1,1,1,0
"2350",11187,1,1,1,1,0
"2351",11194,19,9,1,0.4737,0
"2352",11196,561,47,3,0.0838,0.216216216216216
"2353",11199,15,6,3,0.4,0
"2354",11201,50,6,3,0.12,0.266666666666667
"2355",11203,9,6,3,0.6667,0
"2356",11204,9,2,1,0.2222,0.5
"2357",11211,10,9,3,0.9,0
"2358",11214,1,1,1,1,0
"2359",11225,12,9,2,0.75,0
"2360",11229,2,2,2,1,0
"2361",11234,2,2,2,1,0
"2362",11244,71,1,1,0.0141,0.0133333333333333
"2363",11259,7,2,2,0.2857,0.0833333333333333
"2364",11263,36,8,3,0.2222,0.00425531914893617
"2365",11278,2,2,1,1,0
"2366",11279,1,1,1,1,0
"2367",11280,38,13,3,0.3421,0.166666666666667
"2368",11290,1,1,1,1,0
"2369",11304,5,2,2,0.4,0.0357142857142857
"2370",11309,2,1,1,0.5,0
"2371",11310,1,1,1,1,0
"2372",11319,5,1,1,0.2,0
"2373",11324,4,4,3,1,0
"2374",11326,1,1,1,1,0
"2375",11328,73,21,3,0.2877,0.0263157894736842
"2376",11329,53,20,3,0.3774,0.153846153846154
"2377",11330,56,14,3,0.25,0.0909090909090909
"2378",11337,1,1,1,1,0
"2379",11338,4,2,2,0.5,0
"2380",11345,13,10,3,0.7692,0
"2381",11347,14,8,2,0.5714,0
"2382",11357,15,9,3,0.6,1
"2383",11363,26,11,3,0.4231,0
"2384",11369,1,1,1,1,0
"2385",11375,6,3,1,0.5,0
"2386",11380,12,8,2,0.6667,0
"2387",11382,4,2,2,0.5,0
"2388",11396,3,2,1,0.6667,0
"2389",11397,9,4,3,0.4444,0
"2390",11398,1,1,1,1,0
"2391",11416,4,2,2,0.5,0
"2392",11423,2,1,1,0.5,0
"2393",11427,2,1,1,0.5,0
"2394",11431,5,5,2,1,0.04
"2395",11435,2,2,1,1,0
"2396",11436,1,1,1,1,0
"2397",11441,1,1,1,1,0
"2398",11442,1,1,1,1,0
"2399",11447,3,1,1,0.3333,0
"2400",11452,33,15,3,0.4545,0
"2401",11457,1,1,1,1,0
"2402",11465,48,17,3,0.3542,0
"2403",11471,3,1,1,0.3333,0
"2404",11481,1,1,1,1,0
"2405",11482,4,4,3,1,0
"2406",11483,1,1,1,1,0
"2407",11489,4,1,2,0.25,0
"2408",11499,17,4,3,0.2353,0.0526315789473684
"2409",11518,2,2,1,1,0
"2410",11519,3,1,1,0.3333,0.0454545454545455
"2411",11523,10,8,2,0.8,0
"2412",11524,89,31,3,0.3483,0.0202702702702703
"2413",11528,5,4,2,0.8,0
"2414",11543,17,3,1,0.1765,0
"2415",11547,1,1,1,1,0
"2416",11549,5,1,2,0.2,0
"2417",11561,1,1,1,1,0
"2418",11562,2,2,2,1,0
"2419",11564,6,4,2,0.6667,0
"2420",11565,7,1,1,0.1429,0
"2421",11566,2,1,1,0.5,0
"2422",11573,65,16,3,0.2462,0
"2423",11576,1,1,1,1,0
"2424",11578,8,3,2,0.375,0.00735294117647059
"2425",11587,2,2,2,1,0
"2426",11592,3,3,2,1,0
"2427",11598,2,2,2,1,0
"2428",11604,21,18,2,0.8571,0
"2429",11605,31,21,2,0.6774,0
"2430",11606,3,1,1,0.3333,0
"2431",11610,1,1,1,1,0
"2432",11612,6,5,2,0.8333,0
"2433",11615,3,1,1,0.3333,0
"2434",11623,2,2,2,1,0
"2435",11624,13,9,2,0.6923,0
"2436",11638,1,1,1,1,0
"2437",11641,1,1,1,1,0
"2438",11651,1,1,1,1,0
"2439",11652,2,1,1,0.5,0
"2440",11659,15,7,3,0.4667,0
"2441",11661,1,1,1,1,0
"2442",11664,6,2,2,0.3333,0
"2443",11665,43,9,3,0.2093,0.010989010989011
"2444",11670,102,39,3,0.3824,0.0087719298245614
"2445",11675,2,1,1,0.5,0
"2446",11676,1,1,1,1,0
"2447",11677,3,2,1,0.6667,0
"2448",11679,341,49,3,0.1437,0.375
"2449",11681,4,3,2,0.75,0
"2450",11682,12,5,2,0.4167,0
"2451",11685,8,2,1,0.25,0
"2452",11687,60,25,3,0.4167,0.166666666666667
"2453",11688,4,2,2,0.5,0
"2454",11698,5,2,2,0.4,0
"2455",11730,26,2,2,0.0769,0.00666666666666667
"2456",11732,2,2,1,1,0
"2457",11733,7,4,2,0.5714,0
"2458",11734,9,3,2,0.3333,0.25
"2459",11744,6,1,1,0.1667,0
"2460",11745,5,2,2,0.4,0
"2461",11752,1,1,1,1,0
"2462",11759,3,3,2,1,0
"2463",11763,3,2,2,0.6667,0
"2464",11767,189,24,3,0.127,0.0185185185185185
"2465",11773,3,3,2,1,0
"2466",11775,4,3,2,0.75,0
"2467",11776,63,30,3,0.4762,0.0232558139534884
"2468",11780,6,5,2,0.8333,0
"2469",11781,6,2,2,0.3333,0.0294117647058824
"2470",11785,3,3,2,1,0
"2471",11790,9,7,2,0.7778,0
"2472",11793,127,17,3,0.1339,0.0476190476190476
"2473",11797,1,1,1,1,0
"2474",11801,2,1,1,0.5,0
"2475",11802,6,4,3,0.6667,0
"2476",11807,1,1,1,1,0
"2477",11826,49,1,1,0.0204,0.0087719298245614
"2478",11832,2,1,1,0.5,0
"2479",11849,48,21,2,0.4375,0.0909090909090909
"2480",11850,3,2,2,0.6667,0
"2481",11851,4,2,1,0.5,0
"2482",11857,17,8,2,0.4706,0
"2483",11864,17,10,2,0.5882,0.375
"2484",11882,65,1,2,0.0154,0.0666666666666667
"2485",11886,2,1,1,0.5,0
"2486",11888,22,17,1,0.7727,0.2
"2487",11901,14,10,2,0.7143,0
"2488",11904,8,1,1,0.125,0.00617283950617284
"2489",11907,1,1,1,1,0
"2490",11911,1,1,1,1,0
"2491",11916,1,1,1,1,0
"2492",11921,1,1,1,1,0
"2493",11922,3,2,2,0.6667,0
"2494",11923,2,1,1,0.5,0
"2495",11924,2,2,2,1,0
"2496",11926,3,2,2,0.6667,0
"2497",11927,3,3,1,1,0
"2498",11939,26,11,3,0.4231,0.0087719298245614
"2499",11942,4,3,2,0.75,0
"2500",11946,7,3,2,0.4286,0
"2501",11951,24,4,2,0.1667,0.2
"2502",11954,1,1,1,1,0
"2503",11956,2,1,1,0.5,0
"2504",11958,1,1,1,1,0
"2505",11963,11,5,3,0.4545,0.0181818181818182
"2506",11969,12,8,3,0.6667,0
"2507",11977,8,2,2,0.25,0
"2508",11983,36,13,3,0.3611,0
"2509",11992,2,2,2,1,0
"2510",11999,1,1,1,1,0
"2511",12003,2,2,2,1,0
"2512",12008,13,2,1,0.1538,0.0909090909090909
"2513",12017,7,1,1,0.1429,0
"2514",12022,11,9,3,0.8182,0
"2515",12028,1,1,1,1,0
"2516",12033,23,9,3,0.3913,0
"2517",12045,2,1,1,0.5,0
"2518",12052,14,7,2,0.5,0.00564971751412429
"2519",12055,49,18,3,0.3673,0.0166666666666667
"2520",12056,10,2,3,0.2,0
"2521",12063,9,6,2,0.6667,0
"2522",12068,53,12,3,0.2264,0.0833333333333333
"2523",12072,3,3,1,1,0
"2524",12076,1,1,1,1,0
"2525",12078,6,5,1,0.8333,0
"2526",12085,1,1,1,1,0
"2527",12096,2,2,1,1,0
"2528",12110,6,5,1,0.8333,0.0166666666666667
"2529",12118,1,1,1,1,0
"2530",12123,2,1,1,0.5,0
"2531",12125,2,1,1,0.5,0
"2532",12132,6,5,2,0.8333,0
"2533",12135,1,1,1,1,0
"2534",12143,11,4,2,0.3636,0.0526315789473684
"2535",12146,2,1,1,0.5,0
"2536",12153,3,3,2,1,0
"2537",12154,4,3,2,0.75,0
"2538",12159,1,1,1,1,0
"2539",12160,13,2,2,0.1538,0
"2540",12162,22,10,3,0.4545,0.0224719101123595
"2541",12165,2,2,2,1,0
"2542",12168,148,19,3,0.1284,0
"2543",12173,45,19,3,0.4222,0.00854700854700855
"2544",12174,2,1,1,0.5,0
"2545",12175,28,6,3,0.2143,0
"2546",12181,1,1,1,1,0
"2547",12184,1,1,1,1,0
"2548",12189,1,1,1,1,0
"2549",12198,1,1,1,1,0
"2550",12207,1,1,1,1,0
"2551",12208,1,1,1,1,0
"2552",12209,5,2,1,0.4,0.0028328611898017
"2553",12212,1,1,1,1,0
"2554",12216,2,2,1,1,0
"2555",12218,1,1,1,1,0
"2556",12220,658,79,3,0.1201,1
"2557",12230,8,4,3,0.5,0
"2558",12233,1,1,1,1,0
"2559",12240,1,1,1,1,0
"2560",12243,5,5,1,1,0
"2561",12244,1,1,1,1,0
"2562",12245,1,1,1,1,0
"2563",12251,15,2,2,0.1333,0
"2564",12252,2,2,1,1,0
"2565",12259,36,12,3,0.3333,0
"2566",12264,1,1,1,1,0
"2567",12271,31,10,3,0.3226,0.00938967136150235
"2568",12277,3,2,2,0.6667,0
"2569",12283,2,2,2,1,0
"2570",12285,155,49,3,0.3161,0.1
"2571",12287,3,2,1,0.6667,0
"2572",12300,9,8,3,0.8889,0
"2573",12307,32,5,2,0.1563,0
"2574",12316,4,2,1,0.5,0
"2575",12327,1,1,1,1,0
"2576",12329,20,10,3,0.5,0
"2577",12331,2,2,2,1,0
"2578",12334,2,2,1,1,0
"2579",12341,1,1,1,1,0
"2580",12346,2,2,2,1,0
"2581",12347,1,1,1,1,0
"2582",12352,145,43,3,0.2966,0
"2583",12358,1,1,1,1,0
"2584",12371,1,1,1,1,0
"2585",12376,1,1,1,1,0
"2586",12379,4,3,2,0.75,0.0714285714285714
"2587",12380,1,1,1,1,0
"2588",12381,2,1,1,0.5,0
"2589",12386,1,1,1,1,0
"2590",12394,267,47,3,0.176,0.00632911392405063
"2591",12395,4,3,2,0.75,0
"2592",12410,31,17,3,0.5484,0
"2593",12426,9,2,1,0.2222,0.0588235294117647
"2594",12429,3,1,1,0.3333,0
"2595",12431,40,13,3,0.325,0.25
"2596",12433,15,7,2,0.4667,0.0204081632653061
"2597",12436,1,1,1,1,0
"2598",12444,6,4,1,0.6667,0
"2599",12447,11,1,2,0.0909,0
"2600",12449,1,1,1,1,0
"2601",12453,2,1,1,0.5,0.00917431192660551
"2602",12459,2,1,1,0.5,0
"2603",12466,1,1,1,1,0
"2604",12475,5,3,1,0.6,0
"2605",12486,5,2,2,0.4,0
"2606",12489,16,11,3,0.6875,0
"2607",12490,7,3,3,0.4286,0
"2608",12491,6,2,2,0.3333,0.00317460317460317
"2609",12495,3,2,2,0.6667,0
"2610",12512,30,17,2,0.5667,0
"2611",12514,2,2,2,1,0
"2612",12519,1,1,1,1,0
"2613",12520,3,2,1,0.6667,0
"2614",12525,1,1,1,1,0
"2615",12529,1,1,1,1,0
"2616",12541,31,12,3,0.3871,0.0833333333333333
"2617",12557,33,14,3,0.4242,0
"2618",12559,5,1,1,0.2,0
"2619",12560,6,5,3,0.8333,0
"2620",12573,1,1,1,1,0
"2621",12583,2,1,1,0.5,0.0208333333333333
"2622",12586,45,18,2,0.4,0.00200803212851406
"2623",12587,7,4,2,0.5714,0
"2624",12588,40,4,3,0.1,0.2
"2625",12598,3,1,1,0.3333,0
"2626",12599,21,7,3,0.3333,0
"2627",12606,50,19,3,0.38,0.0186915887850467
"2628",12610,9,3,2,0.3333,0.00769230769230769
"2629",12613,2,2,1,1,0
"2630",12614,5,1,2,0.2,0
"2631",12620,4,3,2,0.75,0
"2632",12628,2,2,1,1,0
"2633",12632,1,1,1,1,0
"2634",12640,1,1,1,1,0
"2635",12642,11,4,2,0.3636,0.0196078431372549
"2636",12647,26,11,3,0.4231,0.0476190476190476
"2637",12648,3,1,1,0.3333,0
"2638",12654,4,3,1,0.75,0
"2639",12656,7,2,2,0.2857,0.00934579439252336
"2640",12658,1,1,1,1,0
"2641",12670,1,1,1,1,0
"2642",12674,55,17,3,0.3091,0.166666666666667
"2643",12680,4,2,1,0.5,0.0131578947368421
"2644",12682,1,1,1,1,0
"2645",12687,5,1,1,0.2,0
"2646",12688,34,3,3,0.0882,0.0377358490566038
"2647",12692,1,1,1,1,0
"2648",12701,1,1,1,1,0
"2649",12704,1,1,1,1,0
"2650",12705,2,2,2,1,0
"2651",12709,2,2,2,1,0
"2652",12716,4,2,2,0.5,0
"2653",12717,12,10,2,0.8333,0.0769230769230769
"2654",12722,1,1,1,1,0
"2655",12728,8,5,3,0.625,0
"2656",12729,9,7,3,0.7778,0.2
"2657",12731,3,2,1,0.6667,0
"2658",12732,4,1,1,0.25,0
"2659",12734,2,2,2,1,0
"2660",12735,7,5,1,0.7143,0
"2661",12736,12,8,3,0.6667,0.0256410256410256
"2662",12737,13,9,2,0.6923,0.03125
"2663",12738,1,1,1,1,0
"2664",12747,2,1,2,0.5,0
"2665",12748,1,1,1,1,0
"2666",12754,44,13,3,0.2955,0.208333333333333
"2667",12757,3,1,1,0.3333,0
"2668",12758,27,14,3,0.5185,0.0588235294117647
"2669",12759,8,2,1,0.25,0
"2670",12768,1,1,1,1,0
"2671",12787,2,1,1,0.5,0
"2672",12790,3,2,2,0.6667,0.004739336492891
"2673",12791,1,1,1,1,0
"2674",12795,5,3,2,0.6,0.00144717800289436
"2675",12797,1,1,1,1,0
"2676",12811,2,2,2,1,0
"2677",12818,6,3,2,0.5,0
"2678",12824,1,1,1,1,0
"2679",12829,4,4,3,1,0
"2680",12834,1,1,1,1,0
"2681",12836,2,2,1,1,0
"2682",12837,2,2,1,1,0
"2683",12838,1,1,1,1,0
"2684",12848,1,1,1,1,0
"2685",12852,2,1,1,0.5,0
"2686",12853,6,5,2,0.8333,0.0833333333333333
"2687",12855,28,5,2,0.1786,0
"2688",12865,8,6,2,0.75,0
"2689",12870,12,5,3,0.4167,0
"2690",12883,1,1,1,1,0
"2691",12884,2,2,2,1,0
"2692",12886,25,12,3,0.48,0.166666666666667
"2693",12895,2,1,1,0.5,0
"2694",12899,13,1,1,0.0769,0.0217391304347826
"2695",12904,3,1,1,0.3333,0
"2696",12906,1,1,1,1,0
"2697",12918,2,2,2,1,0
"2698",12924,11,11,2,1,0
"2699",12927,13,4,2,0.3077,0.0116279069767442
"2700",12928,3,2,1,0.6667,0
"2701",12933,4,3,2,0.75,0
"2702",12934,1,1,1,1,0
"2703",12936,1,1,1,1,0
"2704",12941,3,2,2,0.6667,0
"2705",12942,1,1,1,1,0
"2706",12949,4,2,1,0.5,0
"2707",12965,1,1,1,1,0
"2708",12977,348,95,3,0.273,0.05625
"2709",12985,2,1,2,0.5,0
"2710",12987,1,1,1,1,0
"2711",12988,2,2,2,1,0
"2712",12990,1,1,1,1,0
"2713",12996,9,3,2,0.3333,0
"2714",13008,2,1,1,0.5,0
"2715",13011,1,1,1,1,0
"2716",13012,1,1,1,1,0
"2717",13017,1,1,1,1,0.0133333333333333
"2718",13020,78,23,3,0.2949,0.00714285714285714
"2719",13025,2,1,1,0.5,0
"2720",13030,3,3,2,1,0
"2721",13039,11,5,2,0.4545,0.0121951219512195
"2722",13054,3,2,2,0.6667,0
"2723",13059,5,4,3,0.8,0
"2724",13067,22,16,3,0.7273,0.00943396226415094
"2725",13070,85,44,3,0.5176,0
"2726",13074,1,1,1,1,0
"2727",13079,1,1,1,1,0
"2728",13080,12,4,3,0.3333,0
"2729",13084,20,9,3,0.45,0
"2730",13086,5,1,1,0.2,0
"2731",13092,8,6,3,0.75,0
"2732",13093,1,1,1,1,0
"2733",13099,4,2,1,0.5,0
"2734",13102,1,1,1,1,0
"2735",13103,23,7,3,0.3043,0.0238095238095238
"2736",13106,2,1,1,0.5,0
"2737",13112,10,3,2,0.3,0
"2738",13113,1,1,1,1,0
"2739",13115,1,1,1,1,0
"2740",13118,9,3,3,0.3333,0
"2741",13122,8,1,2,0.125,0
"2742",13124,6,2,1,0.3333,0
"2743",13134,1,1,1,1,0
"2744",13136,2,1,1,0.5,0
"2745",13145,1,1,1,1,0
"2746",13153,6,3,3,0.5,0
"2747",13162,2,2,1,1,0
"2748",13168,3,1,1,0.3333,0
"2749",13179,6,4,3,0.6667,0
"2750",13180,2,1,1,0.5,0
"2751",13193,4,3,3,0.75,0
"2752",13198,1,1,1,1,0
"2753",13206,1,1,1,1,0
"2754",13209,1,1,1,1,0
"2755",13213,1,1,1,1,0
"2756",13224,2,2,1,1,0
"2757",13226,3,2,1,0.6667,0
"2758",13238,2,1,1,0.5,0
"2759",13240,49,21,3,0.4286,0.5
"2760",13244,2,2,1,1,0
"2761",13247,13,12,3,0.9231,0.0625
"2762",13260,1,1,1,1,0
"2763",13264,1,1,1,1,0
"2764",13265,14,8,2,0.5714,0.0202020202020202
"2765",13266,3,2,1,0.6667,0
"2766",13272,16,3,1,0.1875,0.333333333333333
"2767",13274,5,4,2,0.8,0
"2768",13275,1,1,1,1,0
"2769",13277,2,1,1,0.5,0
"2770",13281,5,1,1,0.2,0
"2771",13285,4,3,1,0.75,0
"2772",13295,3,3,2,1,0
"2773",13307,2,1,1,0.5,0.0208333333333333
"2774",13313,1,1,1,1,0
"2775",13319,4,1,1,0.25,0
"2776",13320,1,1,1,1,0
"2777",13323,4,1,1,0.25,0
"2778",13326,4,3,2,0.75,0
"2779",13341,2,2,2,1,0
"2780",13343,6,5,2,0.8333,0
"2781",13349,16,3,2,0.1875,0
"2782",13352,1,1,1,1,0
"2783",13354,7,3,2,0.4286,0.00869565217391304
"2784",13357,1,1,1,1,0
"2785",13375,4,3,2,0.75,0
"2786",13377,2,2,1,1,0
"2787",13380,3,2,2,0.6667,0.111111111111111
"2788",13388,1,1,1,1,0
"2789",13390,9,3,2,0.3333,0
"2790",13391,3,1,1,0.3333,0
"2791",13394,24,13,2,0.5417,0.0256410256410256
"2792",13395,2,2,1,1,0
"2793",13401,1,1,1,1,0
"2794",13404,5,3,2,0.6,0
"2795",13405,4,3,2,0.75,0
"2796",13409,1,1,1,1,0
"2797",13410,7,4,2,0.5714,0
"2798",13412,1,1,1,1,0
"2799",13413,1,1,1,1,0
"2800",13417,3,1,1,0.3333,0
"2801",13430,23,2,2,0.087,0.0454545454545455
"2802",13431,5,3,3,0.6,0
"2803",13432,2,1,1,0.5,0
"2804",13439,2,2,1,1,0
"2805",13450,139,43,3,0.3094,0.00757575757575758
"2806",13451,11,4,2,0.3636,0
"2807",13460,5,4,1,0.8,0
"2808",13461,12,6,2,0.5,0
"2809",13464,1,1,1,1,0
"2810",13471,11,2,2,0.1818,0.0117647058823529
"2811",13472,1,1,1,1,0
"2812",13473,1,1,1,1,0
"2813",13480,1,1,1,1,0
"2814",13481,3,3,1,1,0
"2815",13483,2,2,1,1,0
"2816",13489,15,7,2,0.4667,0
"2817",13494,54,22,3,0.4074,0.0470588235294118
"2818",13512,1,1,1,1,0
"2819",13518,6,2,2,0.3333,0
"2820",13537,2,2,1,1,0
"2821",13539,8,1,1,0.125,0
"2822",13547,2,2,2,1,0
"2823",13548,1,1,1,1,0
"2824",13549,1,1,1,1,0
"2825",13551,1,1,1,1,0
"2826",13552,7,2,2,0.2857,0
"2827",13554,31,5,3,0.1613,0
"2828",13556,14,3,3,0.2143,0
"2829",13559,4,4,2,1,0
"2830",13561,4,2,2,0.5,0
"2831",13562,1,1,1,1,0
"2832",13570,1,1,1,1,0
"2833",13576,10,7,2,0.7,0
"2834",13579,1,1,1,1,0
"2835",13584,1,1,1,1,0
"2836",13588,6,5,2,0.8333,0
"2837",13589,1,1,1,1,0
"2838",13592,106,43,3,0.4057,0.0454545454545455
"2839",13593,1,1,1,1,0
"2840",13607,1,1,1,1,0
"2841",13616,1,1,1,1,0
"2842",13618,2,2,2,1,0
"2843",13620,2,1,1,0.5,0
"2844",13624,1,1,1,1,0
"2845",13633,1,1,1,1,0
"2846",13635,2,2,2,1,0
"2847",13645,24,10,2,0.4167,0
"2848",13646,1,1,1,1,0
"2849",13647,5,4,3,0.8,0
"2850",13648,3,1,1,0.3333,0
"2851",13665,1,1,1,1,0
"2852",13668,4,2,1,0.5,0
"2853",13669,6,3,2,0.5,0
"2854",13672,28,5,2,0.1786,0.0072992700729927
"2855",13673,1,1,1,1,0
"2856",13682,2,1,1,0.5,0
"2857",13686,3,3,2,1,0
"2858",13701,111,9,2,0.0811,0.00793650793650794
"2859",13709,1,1,1,1,0
"2860",13716,3,3,1,1,0
"2861",13723,2,2,2,1,0
"2862",13734,18,3,1,0.1667,0.027027027027027
"2863",13737,56,12,3,0.2143,0.04
"2864",13738,6,4,3,0.6667,0
"2865",13740,1,1,1,1,0
"2866",13747,2,1,1,0.5,0
"2867",13748,2,2,1,1,0
"2868",13749,26,12,3,0.4615,0
"2869",13752,2,1,1,0.5,0
"2870",13757,3,1,1,0.3333,0
"2871",13762,1,1,1,1,0
"2872",13768,1,1,1,1,0
"2873",13771,5,3,2,0.6,0
"2874",13772,3,3,2,1,0
"2875",13773,2,2,2,1,0
"2876",13776,32,11,2,0.3438,0.00862068965517241
"2877",13779,28,17,3,0.6071,0
"2878",13783,1,1,1,1,0
"2879",13784,13,9,2,0.6923,0.00609756097560976
"2880",13793,46,21,3,0.4565,0
"2881",13799,4,4,2,1,0
"2882",13819,27,8,3,0.2963,0
"2883",13836,4,3,3,0.75,0
"2884",13844,4,3,1,0.75,0
"2885",13853,4,4,3,1,0
"2886",13855,1,1,1,1,0
"2887",13878,21,6,3,0.2857,0.0253164556962025
"2888",13883,26,3,2,0.1154,0.0434782608695652
"2889",13884,2,1,1,0.5,0
"2890",13888,60,27,3,0.45,0.0526315789473684
"2891",13891,5,4,2,0.8,0
"2892",13895,2,1,1,0.5,0
"2893",13903,2,1,1,0.5,0
"2894",13909,13,8,3,0.6154,0
"2895",13911,13,7,2,0.5385,0
"2896",13929,2,1,1,0.5,0
"2897",13942,78,2,3,0.0256,0.0769230769230769
"2898",13943,1,1,1,1,0
"2899",13953,2,1,1,0.5,0
"2900",13954,7,4,2,0.5714,0
"2901",13956,7,1,1,0.1429,0
